Model	Drug	AUC	iC50	D1_CONC	D5_CONC	perc.iC50
HCI009	AZD2281	0.0687078830043124	4.4603346751611e+31	5.27840909090909	1.47514204545455	-211.084708684853
HCI009	AZD6482	0.0820267461795314	5040394.25594914	4.09446022727273	0.925071022727273	837.429636607989
HCI009	AZD7762	0.0186545294518803	2.68811714181614e+43	2	0.0078125	1890.8688011112
HCI009	AZD8055	0.468807439595422	0.448193910468947	1.63778409090909	0.370028409090909	-56.5365978015474
HCI009	Anastrozole	0.13908419062716	2.68811714181614e+43	8.10267857142857	1.93638392857143	6940.13498158719
HCI009	Axitinib	0.0745903447655335	8.96039047272047e+42	2	0.0078125	1031.60598897013
HCI009	BI-2536	0.0545404944613049	4043697681323062	2.05769230769231	0.00803786057692308	735.044616202728
HCI009	BI-D1870	0.0583850164810274	548.016998871992	5	0.01953125	184.701859244344
HCI009	BIBW2992	0.325403301318904	0.749108211595607	0.5	0.001953125	93.8465355907749
HCI009	BIRB 0796	0.0483099566297007	2.98696499696378e+33	10	0.0390625	860.574868410583
HCI009	BMN-673	0.0642360712338217	9021919226.30826	7.70132211538461	2.33774038461538	1851.50182512098
HCI009	BMS-345541	0.0683821509947343	547087942.64306	7.70132211538461	2.33774038461538	1616.40822749261
HCI009	BMS-536924	0.091444416481019	8.96039047272047e+42	3.27556818181818	0.740056818181818	3122.45785641675
HCI009	BMS-708163	0.118912048691654	8.96039047272047e+42	4.09446022727273	0.925071022727273	3605.4271948225
HCI009	BMS-754807	0.123270332704396	81875386.1059266	8.18892045454546	1.85014204545455	602.410895038202
HCI009	BX-795	0.0758368770508851	8.96039047272047e+42	5	0.01953125	1045.16812070214
HCI009	BYL719	0.332254053200573	0.740595786147835	0.01953125	5	34.4396231113508
HCI009	Bicalutamide	0.0563616093501908	2.68811714181614e+43	7.70132211538461	2.33774038461538	8316.57575990104
HCI009	Bosutinib	0.0882805974218839	292335.26798515	2	0.0078125	269.822571483715
HCI009	Bryostatin	0.0867601034828556	3655420260153545728	1	0.00390625	870.809287361846
HCI009	CEP-701	0.0942165354470623	8.96039047272047e+42	2	0.0078125	709.081572088045
HCI009	CHIR-99021	0.0350928562533783	122862985.256423	8.18892045454546	1.85014204545455	-1515.08480589737
HCI009	Camptothecin	0.0941985596451265	907.421283359221	0.1	0.000390625	195.077595780319
HCI009	Cisplatin	0.10519450795582	8.96039047272047e+42	7.31818181818182	0.0285866477272727	720.588036529582
HCI009	Docetaxel	0.0505330941411121	1.79207809454409e+43	0.0125	4.8828125e-05	1405.94067958641
HCI009	EHT 1864	0.125975612750494	74.0177037387914	10	0.0390625	136.098379742619
HCI009	Embelin	0.124249708148892	6.69862245751651	10	0.0390625	92.7742043405476
HCI009	FK866	0.939189162528979	3.3288109050779e-05	0.770132211538462	0.233774038461538	-742.9002287782
HCI009	Fulvestrant	0.0141506389969552	2.68811714181614e+43	0.58984375	0.4140625	28510.4924830786
HCI009	GDC-0449	0.0301434004230126	9.89591293843639e+36	10	0.0390625	1594.67895161234
HCI009	GDC0941	0.462084523019421	0.307027073983982	3.3625	0.653125	-49.3437008548297
HCI009	GSK1120212	0.166480160603076	2.68811714181614e+43	0.770132211538462	0.233774038461538	8509.71207788107
HCI009	GSK1904529A	0.11038695333622	20094735930.8515	5	0.01953125	498.802130909359
HCI009	GSK2118436	0.0444106522444526	134721294.700506	7.70132211538461	2.33774038461538	1498.86142867843
HCI009	GSK269962A	0.257093661015672	1.64502510933549	4.09446022727273	0.925071022727273	34.3963093464047
HCI009	GW 441756	0.0616490619854233	1.79207809454409e+43	2	0.0078125	1647.77203913291
HCI009	GW843682X (AN-13)	0.0503882541422369	3.72007597602084e-44	5	0.01953125	-1732.3929022973
HCI009	Gefitinib	0.0678011578001686	5.4582091794294e+25	0.5	0.001953125	-36.1259906154377
HCI009	Gemcitibine	0.0544397592442855	2997287199683.72	10	0.0390625	576.560829663673
HCI009	INCB-18424	0.0237919339252489	2.68811714181614e+43	7.70132211538461	2.33774038461538	8316.57575990104
HCI009	JNJ-26854165	0.0528084435992085	20128.8604986406	10	0.0390625	237.188122347451
HCI009	JNK Inhibitor VIII	0.056327856182369	1.79207809454409e+43	10	0.0390625	1452.67193223888
HCI009	JQ1	0.0990649590542872	29988140396474302464	3.78480113636364	0.196599786931818	739.800213950382
HCI009	KU-55933	0.112334083715798	254647.610432408	10	0.0390625	215.526034646415
HCI009	LY317615	0.0177751159656452	995767123606162	10	0.0390625	681.260920218678
HCI009	Lenalidomide	0.0373909851561322	8.96039047272047e+42	5	0.01953125	240.060527813655
HCI009	MK-2206	0.509579597072652	0.24224255698693	3.27556818181818	0.740056818181818	-76.216793513479
HCI009	NU-7441	0.112221137580356	1220542613560.23	2	0.0078125	326.384689369753
HCI009	NVP-BEZ235	0.515344720569487	0.0155834214374775	0.204723011363636	0.0462535511363636	-78.2479653624478
HCI009	Nilotinib	0.0220101589611532	8.96039047272649e+42	2	0.0078125	1209.71648784531
HCI009	Nutlin-3a	0.277892629512755	3.78521495228937	6.55113636363636	1.48011363636364	52.1482610518649
HCI009	OSI-906	0.000122507381606681	2.68811714181614e+43	1.92533052884615	0.584435096153846	8432.85540982921
HCI009	Obatoclax Mesylate	0.222183276834548	5.72006695536594	8.18892045454546	1.85014204545455	73.0369698043087
HCI009	PAC-1	0.201470053271183	6.69862245751651	7.70132211538461	2.33774038461538	88.2998429082309
HCI009	PD-0325901	0.12363810045668	20166525.9847335	0.21015625	0.0408203125	873.249255592716
HCI009	PD-0332991	0.108705753568458	1.79207809454409e+43	3.27556818181818	0.740056818181818	4719.55207152917
HCI009	PD-173074	0.0843067291663498	1.79207809454409e+43	1.63778409090909	0.370028409090909	4721.28738841962
HCI009	PF-02341066	0.0760505219332153	1.79207809454409e+43	0.818892045454545	0.185014204545455	5005.65454674849
HCI009	PF-4708671	0.270869970374033	5.10539036706673	8.18892045454546	1.85014204545455	55.0920909828208
HCI009	PF-562271	0.0990776777000089	14.9200016102723	7.70132211538461	2.33774038461538	155.469442230621
HCI009	PF477736	0.0380457699905254	2.68811714181614e+43	1	0.00390625	1903.3688011112
HCI009	PLX4720	0.0941845198122632	3326791.36717502	10	0.0390625	201.084642845725
HCI009	Paclitaxel	0.00676694625495675	2.68811714181614e+43	0.01	3.90625e-05	1986.41700348339
HCI009	RO-3306	0.124063320249758	81738439036734	4.09446022727273	0.925071022727273	1303.99648596668
HCI009	SB 216763	0.0454597845665902	1.79207809454409e+43	10	0.0390625	1625.96863384717
HCI009	SB-505124	0.142514850733967	3.29490845961451e+40	6.54119318181818	1.84370561079545	3016.06444677462
HCI009	SCH772984	0.476585999284096	0.332504760697639	0.01953125	5	48.8810149120411
HCI009	SL 0101-1	0.326794455114922	1.79207809454409e+43	10	0.0390625	1246.88209907905
HCI009	Sorafenib	0.177118020475823	2.01516423987677	4	0.015625	87.6362178256042
HCI009	TW 37	0.155357776958935	2.46181996825	5	0.01953125	87.2224645896847
HCI009	Tamoxifen	0.122033649617898	22801.1003966829	4.09446022727273	0.925071022727273	429.183643419139
HCI009	Vinblastine	0.12522925368601	8.96039047272047e+42	0.1	0.000390625	911.129939231215
HCI009	Vorinostat	0.305308664850026	1.7541622719995	10	0.0390625	66.2983193726154
HCI009	XAV 939	0.0182065946009986	2.68811714181614e+43	5.58143028846154	1.17563100961538	6409.58069519024
HCI009	YK 4-279	0.0186486737634967	1641171421152310016	7.70132211538461	2.33774038461538	3446.77980902775
HCI009	ZM-447439	0.0791925402331741	8.96039047272047e+42	3.27556818181818	0.740056818181818	3378.17237962295
HCI010	(5Z)-7-Oxozeaenol	0.313006340842852	1.68271423566474	7.70132211538461	2.33774038461538	-29.2469559059521
HCI010	17-AAG	0.466847949235824	0.0774460038355854	1	0.00390625	53.0654766477566
HCI010	5-Fluorouracil	0.0821841715632436	4.95916302914303e+28	20	0.078125	703.059225745316
HCI010	681640	0.104761471338803	25.7293276674618	2	0.0078125	145.265567202762
HCI010	ABT-263	0.82262504072646	0.0129274056875369	2	0.0078125	-6.36904670448695
HCI010	AG-014699	0.158079617260451	8.34789747520717	5	0.01953125	108.884552290721
HCI010	AICAR	0.415311113275588	190.496438272064	1674.57627118644	6.54131355932203	59.9992920545177
HCI010	AKT inhibitor VIII	0.243079044441016	1.45995554406486	5	0.01953125	76.3914207391669
HCI010	AMG-706	0.0328003637891959	1.61498505240251e+43	2	0.0078125	1876.42740931051
HCI010	AZ628	0.054081200383541	247602013410168992	1.63778409090909	0.370028409090909	2610.5210170421
HCI010	AZ960	0.438600110582934	0.922938668740062	7.70132211538461	2.33774038461538	-79.6241553977448
HCI010	AZD2281	0.0656756254190685	20230200385610	5.27840909090909	1.47514204545455	1987.41537283644
HCI010	AZD6482	0.204589085434075	3754.02545705817	4.09446022727273	0.925071022727273	462.830291209429
HCI010	AZD7762	0.71701668430891	0.0347708769803875	2	0.0078125	26.1240848470662
HCI010	AZD8055	0.38396077620138	0.247486379491997	1.63778409090909	0.370028409090909	-27.3761697166293
HCI010	Anastrozole	0.0919053966055781	1.34405857090807e+43	8.10267857142857	1.93638392857143	4086.87049218127
HCI010	Axitinib	0.0698258325231643	5529.27351413845	2	0.0078125	197.615612480264
HCI010	BI-2536	0.632171494640192	0.00451475780955144	2.05769230769231	0.00803786057692308	-10.4922355079102
HCI010	BIBW2992	0.106079182968299	90877911712.6045	0.5	0.001953125	468.119273092
HCI010	BIRB 0796	0.00744651832281605	1.34405857090807e+43	10	0.0390625	58.475898813905
HCI010	BMN-673	0.329209036755499	2.66181064966029	7.70132211538461	2.33774038461538	4.33784375524305
HCI010	BMS-345541	0.177130327344764	4.57867249188785	7.70132211538461	2.33774038461538	54.7150432470358
HCI010	BMS-536924	0.181505425896036	6.50232411459534	3.27556818181818	0.740056818181818	134.635532639004
HCI010	BMS-708163	0.10488604178717	1.34405857090807e+43	4.09446022727273	0.925071022727273	4661.9319354376
HCI010	BMS-754807	0.645066683881876	0.22727514662656	8.18892045454546	1.85014204545455	-142.301576053547
HCI010	BX-795	0.271915300684066	1.37741410719551	5	0.01953125	76.3914207391669
HCI010	Bicalutamide	0.0801524541968495	1902810.77620786	7.70132211538461	2.33774038461538	1137.82483232058
HCI010	Bosutinib	0.158117544286477	1.56022289560453	2	0.0078125	94.7206959003452
HCI010	CEP-701	0.699918529646381	0.0334266520095732	2	0.0078125	26.1240848470663
HCI010	CHIR-99021	0.151553867484427	12.6372082673354	8.18892045454546	1.85014204545455	99.9542880365404
HCI010	Camptothecin	0.686117633018088	0.002575844819186	0.1	0.000390625	33.2136626809148
HCI010	Carboplatin	0.403303984027461	1.12750553985282	10	0.0390625	60.2810727889944
HCI010	Cisplatin	0.53915050763238	0.339190461708263	7.31818181818182	0.0285866477272727	44.2495205305844
HCI010	Cyclophosphamide	0.117941353205957	2.68811714181614e+43	6.484375	3.5546875	16424.4032143705
HCI010	Docetaxel	0.147380399271439	0.0119574732581696	0.0125	4.8828125e-05	97.791272307209
HCI010	EHT 1864	0.179704042331947	13.5665102354941	10	0.0390625	105.410422166152
HCI010	Embelin	0.226078647543505	2.73464785227144	10	0.0390625	76.527638564771
HCI010	Epirubicin	0.86480887958213	0.0223975851161905	6.484375	3.5546875	-843.758497489514
HCI010	Erlotinib	0.109862748816404	444185.796029701	2	0.0078125	316.757094835959
HCI010	Everolimus	0.396714849923365	2.23849210406338	3.2421875	1.77734375	37.5428728188841
HCI010	FK866	0.780961900121524	0.000294806980805291	0.770132211538462	0.233774038461538	-616.957230048719
HCI010	Fulvestrant	0.0964037258057506	3.66132822455592e+39	0.58984375	0.4140625	18637.4251059077
HCI010	GDC-0449	0.105868596669832	251.074899931686	10	0.0390625	155.955293468568
HCI010	GDC0941	0.326341189323616	1.2277728913925	3.3625	0.653125	38.2130859251227
HCI010	GSK1120212	0.140538505094891	124.858437437059	0.770132211538462	0.233774038461538	407.379159617734
HCI010	GSK1904529A	0.182758482239032	33.2316755366236	5	0.01953125	134.156987941928
HCI010	GSK2118436	0.100267414904312	18472.6264475544	7.70132211538461	2.33774038461538	600.468037741457
HCI010	GSK269962A	0.488756259955973	0.332504760697639	4.09446022727273	0.925071022727273	-68.786743877151
HCI010	GW 441756	0.0532659541080143	2.68811714181614e+43	2	0.0078125	1890.8688011112
HCI010	GW843682X (AN-13)	0.103306073410365	4990114.85735874	5	0.01953125	231.636382596588
HCI010	Gefitinib	0.0283785134696253	1.34405857090807e+43	0.5	0.001953125	1480.8218731154
HCI010	Gemcitibine	0.8796279629411	1.66723191997247e-11	10	0.0390625	-701.502344697419
HCI010	INCB-18424	0.0371158522343728	2.68811714181614e+43	7.70132211538461	2.33774038461538	8316.57575990104
HCI010	JNJ-26854165	0.53338379826759	0.573399665928345	10	0.0390625	47.6448549633904
HCI010	JNK Inhibitor VIII	0.0542865264159645	2.68811714181614e+43	10	0.0390625	1861.84469992511
HCI010	JQ1	0.342402670775028	0.141200599306765	3.78480113636364	0.196599786931818	-12.6933857170508
HCI010	KU-55933	0.246306880477794	2.73464785227144	10	0.0390625	76.527638564771
HCI010	LCL161	0.634313805907444	0.154469454914956	6.484375	3.5546875	-593.977951994915
HCI010	LY317615	0.0384755973062588	82151445478473.7	10	0.0390625	473.665913083755
HCI010	Lenalidomide	0.0305527838368694	1.34405857090807e+43	5	0.01953125	1441.1029459044
HCI010	MK-2206	0.244375399980144	8.69091078926115	3.27556818181818	0.740056818181818	141.364862197062
HCI010	NU-7441	0.24903411116657	0.551232317384557	2	0.0078125	76.6689561494824
HCI010	NVP-BEZ235	0.440897303445638	0.0251274074565721	0.204723011363636	0.0462535511363636	-42.3582077194718
HCI010	Nilotinib	0.0894789824672154	501.820205539177	2	0.0078125	163.317306953624
HCI010	Nutlin-3a	0.121565280972274	24445.4672196364	6.55113636363636	1.48011363636364	612.925724223363
HCI010	OSI-906	0.138355652505047	232.719460944458	1.92533052884615	0.584435096153846	498.446489871855
HCI010	Obatoclax Mesylate	0.735199649624988	0.207192299111108	8.18892045454546	1.85014204545455	-162.489564727721
HCI010	Olaparib(1495) + Temozolomide(1375)	0.182560354570201	11.855125072907	10	0.0390625	99.9949002408925
HCI010	PAC-1	0.322938552552943	1.3502642314527	7.70132211538461	2.33774038461538	-46.0393557365497
HCI010	PD-0325901	0.02452654676799	3.72007597602084e-44	0.21015625	0.0408203125	-5907.3112089943
HCI010	PD-0332991	0.117880544185612	22.266940798378	3.27556818181818	0.740056818181818	228.846146451816
HCI010	PD-173074	0.0538833313604096	7.40116472262345e+28	1.63778409090909	0.370028409090909	3101.76207478033
HCI010	PF-02341066	0.132108868197098	15.2251474445028	0.818892045454545	0.185014204545455	288.394526549853
HCI010	PF-4708671	0.73559623721333	0.0818798375245762	8.18892045454546	1.85014204545455	-209.594871634126
HCI010	PF-562271	0.281112985811193	2.01516423987677	7.70132211538461	2.33774038461538	-12.4545560753545
HCI010	PF477736	0.468952055645903	0.0744519794885926	1	0.00390625	53.0654766477566
HCI010	PLX4720	0.0932570014153352	15203.9784371217	10	0.0390625	204.694990795897
HCI010	Paclitaxel	0.0736173623022694	33.9113341331427	0.01	3.90625e-05	244.424117525118
HCI010	RO-3306	0.264461993260575	7.91237422926262	4.09446022727273	0.925071022727273	92.7171655162404
HCI010	SB 216763	0.0446288356984742	1.34405857090807e+43	10	0.0390625	1527.88751453414
HCI010	SB-505124	0.0693453976283493	1.34405857090807e+43	6.54119318181818	1.84370561079545	6188.46991104632
HCI010	SL 0101-1	0.101039401795187	2035403937600349	10	0.0390625	661.404006492729
HCI010	Sorafenib	0.212677745228746	1.10528155133229	4	0.015625	76.8051739750864
HCI010	TW 37	0.185405826768887	1.68271423566474	5	0.01953125	80.0017686893395
HCI010	Tamoxifen	0.752607260318886	0.0341870029603865	4.09446022727273	0.925071022727273	-237.0199828286
HCI010	Temozolomide	0.0976678993203799	2.68811714181614e+43	19.453125	10.6640625	16241.6448378546
HCI010	Vinblastine	0.620562552552972	0.000930756053679452	0.1	0.000390625	11.5515749798793
HCI010	Vorinostat	0.46022726734943	0.755487007511173	10	0.0390625	53.0603768886492
HCI010	XAV 939	0.159598873144134	2270.18206790621	5.58143028846154	1.17563100961538	484.444576828806
HCI010	YK 4-279	0.306938114648365	2.23849210406338	7.70132211538461	2.33774038461538	-4.05835616005571
HCI010	ZM-447439	0.162255271436186	26.4052029054536	3.27556818181818	0.740056818181818	228.846146451816
HCI010	mirin	0.453855556328856	10.2016359788931	100	0.390625	56.6656250797144
HCI011	17-AAG	0.158298336321362	90.4235284957777	1	0.00390625	181.232828878883
HCI011	681640	0.0968153813104214	74.0177037387914	2	0.0078125	165.122480928711
HCI011	ABT-263	0.338327116361142	0.27217737770767	2	0.0078125	64.0327383238784
HCI011	AICAR	0.122675655766856	4057.44323158827	1674.57627118644	6.54131355932203	115.959685282193
HCI011	AMG-706	0.0585764804127727	2.68811714181614e+43	2	0.0078125	1890.8688011112
HCI011	AZ628	0.0703001368101616	6.65331299468907e+24	1.63778409090909	0.370028409090909	3909.28162174729
HCI011	AZD2281	0.0997806668627349	246.042800237856	5.27840909090909	1.47514204545455	401.354599738938
HCI011	AZD6482	0.160162176519959	18196079.4993108	4.09446022727273	0.925071022727273	1129.03391745717
HCI011	AZD8055	0.465881694607929	0.18237291554545	1.63778409090909	0.370028409090909	-47.5641583908033
HCI011	Axitinib	0.0462886890011751	16476.8181221485	2	0.0078125	262.60187558337
HCI011	BIBW2992	0.0353664269371831	2.68811714181614e+43	0.5	0.001953125	1915.8688011112
HCI011	BIRB 0796	0.0261097951218355	49427671322738	10	0.0390625	627.105700966089
HCI011	BMS-536924	0.205210259900646	33.2316755366236	3.27556818181818	0.740056818181818	255.763464684048
HCI011	BMS-708163	0.026505525948744	3.72007597602084e-44	4.09446022727273	0.925071022727273	-6717.36434723843
HCI011	BMS-754807	0.2579755579661	134.950076306271	8.18892045454546	1.85014204545455	288.375515662164
HCI011	BX-795	0.207410832732916	74.0177037387914	5	0.01953125	148.598379742619
HCI011	Bosutinib	0.113168671838742	4.4884233877351	2	0.0078125	114.577609626294
HCI011	CEP-701	0.38794466885218	0.332504760697639	2	0.0078125	67.6430862740509
HCI011	CHIR-99021	0.0563391460675545	2.68811714181614e+43	8.18892045454546	1.85014204545455	6681.23859581724
HCI011	Camptothecin	0.445554838803512	0.0246321272161411	0.1	0.000390625	74.7326641078994
HCI011	Cisplatin	0.239692293344058	18.2269797983001	7.31818181818182	0.0285866477272727	116.456479534036
HCI011	Docetaxel	0.0305249031389419	2.68811714181614e+43	0.0125	4.8828125e-05	1982.3929022973
HCI011	GDC0941	0.401575381182114	0.606227166769403	3.3625	0.653125	-4.54720529299361
HCI011	GSK269962A	0.130559879056563	74.0177037387914	4.09446022727273	0.925071022727273	294.59705225798
HCI011	GW 441756	0.0357663610673312	2.68811714181614e+43	2	0.0078125	1890.8688011112
HCI011	Gefitinib	0.0380451257234667	3.72007597602084e-44	0.5	0.001953125	-1690.8688011112
HCI011	JNK Inhibitor VIII	0.0987341031910494	2.68811714181614e+43	10	0.0390625	1861.84469992511
HCI011	JQ1	0.113544459612723	3.00747573629287	3.78480113636364	0.196599786931818	92.2270112380784
HCI011	KU-55933	0.102651730934421	60.5884392912107	10	0.0390625	132.488031792446
HCI011	Lenalidomide	0.0172984748871642	2.68811714181614e+43	5	0.01953125	1874.34469992511
HCI011	MK-2206	0.373774937854289	1.10528155133229	3.27556818181818	0.740056818181818	26.9662597100766
HCI011	NU-7441	0.158777813809605	12.213018860716	2	0.0078125	132.629349377157
HCI011	NVP-BEZ235	0.551430306467876	0.0110590685481457	0.204723011363636	0.0462535511363636	-96.1928441839357
HCI011	Nilotinib	0.115352327636622	49343876319994544128	2	0.0078125	905.24381071409
HCI011	Nutlin-3a	0.0684023701555511	331941.063550079	6.55113636363636	1.48011363636364	828.264270081218
HCI011	Obatoclax Mesylate	0.558059478002311	0.406203545708856	8.18892045454546	1.85014204545455	-101.925598705199
HCI011	PD-0325901	0.0975161906444351	2.68811714181614e+43	0.21015625	0.0408203125	6297.69762726233
HCI011	PD-0332991	0.237594636011065	33.2316755366236	3.27556818181818	0.740056818181818	255.763464684048
HCI011	PD-173074	0.164940666867086	1821.66738725435	1.63778409090909	0.370028409090909	571.53416095053
HCI011	PF-02341066	0.156083042744686	66910.4950912864	0.818892045454545	0.185014204545455	860.387538984781
HCI011	PF-4708671	0.240560720411073	40.5973869501912	8.18892045454546	1.85014204545455	207.623560965468
HCI011	PLX4720	0.191880137366373	81741.026186181	10	0.0390625	262.460557998659
HCI011	RO-3306	0.0676901163307784	3655420260153545728	4.09446022727273	0.925071022727273	2878.65960255224
HCI011	SB 216763	0.0456230657075931	2.20663494979599e+33	10	0.0390625	1443.04433770509
HCI011	SB-505124	0.0581774040380093	8.96596453976355e+31	6.54119318181818	1.84370561079545	5761.61801302969
HCI011	SL 0101-1	0.743288525546028	0.0449096267446338	10	0.0390625	2.51550558623311
HCI011	Tamoxifen	0.18818410908747	201.402482274496	4.09446022727273	0.925071022727273	361.890347838559
HCI011	Vinblastine	0.54104568822269	3.014287327557e-08	0.1	0.000390625	-170.770996503836
HCI011	Vorinostat	0.444273985865024	0.740595786147835	10	0.0390625	53.0603768886492
HCI011	ZM-447439	0.116871439303954	2.68811714181614e+43	3.27556818181818	0.740056818181818	6742.83715865194
IC007	17-AAG	0.0471965252646913	3321.28856337085	1	0.00390625	246.21909198199
IC007	681640	0.0303355273306367	149031.342016584	2	0.0078125	302.315703035269
IC007	ABT-263	0.282250115087842	0.406203545708856	2	0.0078125	71.2534342242235
IC007	AICAR	0.175666488985261	999.151987690618	1674.57627118644	6.54131355932203	90.6872496309846
IC007	AMG-706	0.011713319438065	2.68811714181614e+43	2	0.0078125	1890.8688011112
IC007	AZ628	0	3.72007597602084e-44	1.63778409090909	0.370028409090909	-6655.76578440374
IC007	AZD2281	0.0883686321971256	24548680049.1786	5.27840909090909	1.47514204545455	1846.08322473865
IC007	AZD6482	0.0659897836633305	6055.4181286651	4.09446022727273	0.925071022727273	590.68755281253
IC007	AZD8055	0.424272376600854	0.18237291554545	1.63778409090909	0.370028409090909	-47.5641583908033
IC007	Axitinib	0.0250851687390553	90270232.9911409	2	0.0078125	417.846837440791
IC007	BIBW2992	0.00607124834496558	2.68811714181614e+43	0.5	0.001953125	1915.8688011112
IC007	BIRB 0796	0	3.72007597602084e-44	10	0.0390625	-1744.8929022973
IC007	BMS-536924	0.0208972198386423	2.68811714181614e+43	3.27556818181818	0.740056818181818	6742.83715865194
IC007	BMS-708163	0.018711756124082	24548680049.1786	4.09446022727273	0.925071022727273	1613.54564563734
IC007	BMS-754807	0.0671198067351412	548.016998871992	8.18892045454546	1.85014204545455	382.586129474975
IC007	BX-795	0.039800293132216	11040.3200484786	5	0.01953125	238.857078496933
IC007	Bosutinib	0.00693061925775777	2.68811714181614e+43	2	0.0078125	1890.8688011112
IC007	CEP-701	0.135815574751834	6.69862245751651	2	0.0078125	121.79830552664
IC007	CHIR-99021	0	3.72007597602084e-44	8.18892045454546	1.85014204545455	-6763.96186118259
IC007	Camptothecin	0.211471467885875	0.740595786147835	0.1	0.000390625	136.108579260833
IC007	Cisplatin	0.0194616560556101	8.12800190735032e+24	7.31818181818182	0.0285866477272727	1098.47112198098
IC007	Docetaxel	0.0246161785889328	2.68811714181614e+43	0.0125	4.8828125e-05	1982.3929022973
IC007	GDC0941	0.205665885002051	4.4884233877351	3.3625	0.653125	117.625055330196
IC007	GSK269962A	0.0356050320083145	16476.8181221485	4.09446022727273	0.925071022727273	657.98084839311
IC007	GW 441756	0.0254316874519009	7.34339354741045e+29	2	0.0078125	1327.65452088428
IC007	Gefitinib	0	3.72007597602084e-44	0.5	0.001953125	-1690.8688011112
IC007	JNK Inhibitor VIII	0.00437561667709126	2.68811714181614e+43	10	0.0390625	1861.84469992511
IC007	JQ1	0.0608218173020313	49.5956884679853	3.78480113636364	0.196599786931818	186.993821391098
IC007	KU-55933	0.085289485987014	33.2316755366236	10	0.0390625	121.656987941928
IC007	Lenalidomide	0.0356824051558009	164302890351748	5	0.01953125	661.267788667125
IC007	MK-2206	0.04018005122166	134721294.700506	3.27556818181818	0.740056818181818	1278.62155750886
IC007	NU-7441	0.115665108807172	9.99717249289782	2	0.0078125	129.019001426985
IC007	NVP-BEZ235	0.463310373774915	0.0201630430162398	0.204723011363636	0.0462535511363636	-55.8168668355878
IC007	Nilotinib	0.0220161433570155	90270232.9911409	2	0.0078125	417.846837440791
IC007	Nutlin-3a	0.20943966223232	8.18335409062761	6.55113636363636	1.48011363636364	114.955336927072
IC007	Obatoclax Mesylate	0.556510353050865	0.496237467999712	8.18892045454546	1.85014204545455	-88.4669395890827
IC007	PD-0325901	0.024337892253671	90117197369216.5	0.21015625	0.0408203125	2156.05799213621
IC007	PD-0332991	0.111110114870145	3321.28856337085	3.27556818181818	0.740056818181818	565.312624354715
IC007	PD-173074	0.0424978604662567	2449320571763757568	1.63778409090909	0.370028409090909	2913.34084715471
IC007	PF-02341066	0.0201289130326506	2.68811714181614e+43	0.818892045454545	0.185014204545455	6836.03218654026
IC007	PF-4708671	0.0987324006309314	1220.61133576083	8.18892045454546	1.85014204545455	436.420765939439
IC007	PLX4720	0.0128795656668408	2.68811714181614e+43	10	0.0390625	1861.84469992511
IC007	RO-3306	0.0139990399996115	1641171421152310016	4.09446022727273	0.925071022727273	2824.82496608778
IC007	SB 216763	0.0236604359599488	2.68811714181614e+43	10	0.0390625	1861.84469992511
IC007	SB-505124	0.130976791596095	27.2023482773989	6.54119318181818	1.84370561079545	212.543338813595
IC007	SL 0101-1	0.581356441006943	0.496237467999712	10	0.0390625	45.8396809883041
IC007	Tamoxifen	0.113595339596795	12.213018860716	4.09446022727273	0.925071022727273	173.469120212936
IC007	Vinblastine	0.303732045999181	0.0548637246030897	0.1	0.000390625	89.1740559085898
IC007	Vorinostat	0.312266229772529	1.3502642314527	10	0.0390625	63.891420739167
IC007	ZM-447439	0.0127544955107158	7.33924143501793e+31	3.27556818181818	0.740056818181818	4952.83549620852
STG139	(5Z)-7-Oxozeaenol	0.280522467181293	1.64954666305872	7.70132211538461	2.33774038461538	-29.2469559059521
STG139	17-AAG	0.466942057457184	0.067024121452609	1	0.00390625	51.2603026726703
STG139	5-Fluorouracil	0.298025635940301	5.48327034751385	20	0.078125	76.663856390375
STG139	681640	0.0773622329374448	6055.4181286651	2	0.0078125	244.550135832507
STG139	ABT-263	0.593230712903024	0.067024121452609	2	0.0078125	38.7603026726703
STG139	AG-014699	0.0596044106158672	222417.675042431	5	0.01953125	293.012297749522
STG139	AMG-706	0.114756523025113	16448884881.8642	2	0.0078125	511.715884145278
STG139	AZ628	0.258546504856372	2.46181996825	1.63778409090909	0.370028409090909	127.398410118704
STG139	AZ960	0.452268932947138	0.740595786147835	7.70132211538461	2.33774038461538	-96.4165552283424
STG139	AZD2281	0.0563841007900591	6664611547259767808	5.27840909090909	1.47514204545455	3369.32970979269
STG139	AZD6482	0.236216626104523	12.213018860716	4.09446022727273	0.925071022727273	173.469120212936
STG139	AZD7762	0.484016170578634	0.149284424721969	2	0.0078125	53.2016944733606
STG139	AZD8055	0.252868077609521	0.904746848252944	1.63778409090909	0.370028409090909	60.1051145381243
STG139	Anastrozole	0.0563667436694951	2.68811714181614e+43	8.10267857142857	1.93638392857143	6940.13498158719
STG139	Axitinib	0.0112057086614828	1.64024346759074e+20	2	0.0078125	926.905898415125
STG139	BI-2536	0.384756306786054	5.48327034751385	2.05769230769231	0.00803786057692308	117.675116723216
STG139	BIBW2992	0.1580620701201	14.9200016102723	0.5	0.001953125	161.23969732733
STG139	BIRB 0796	0	3.72007597602084e-44	10	0.0390625	-1744.8929022973
